Date,Open,High,Low,Close,Adj Close,Volume,ma1,ma2,ma3,ma5,ma9,ma10,ma20,ma1x2,ma1x3,ma1x5,ma1x9,ma1x10,ma1x20,ma2x3,ma2x5,ma2x9,ma2x10,ma2x20,ma3x5,ma3x9,ma3x10,ma3x20,ma5x9,ma5x10,ma5x20,ma9x10,ma9x20,ma10x20,updown,updowns_percents
2004-11-24,6.519999980926514,6.659999847412109,6.503333568572998,6.553333282470703,6.028801441192627,10714500.0,6.553333282470703,6.539999961853027,6.526666641235352,6.437333393096924,6.294814851548937,6.2676667213439945,5.80750002861023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004085797958006898
2004-11-26,6.583333492279053,6.679999828338623,6.526666641235352,6.619999885559082,6.0901312828063965,8769000.0,6.619999885559082,6.586666584014893,6.566666603088379,6.503999996185303,6.3600000275505915,6.3273333549499515,5.8930000305175785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010172930356938004
2004-11-29,6.670000076293945,6.7166666984558105,6.433333396911621,6.489999771118164,5.970535755157471,17609700.0,6.489999771118164,6.554999828338623,6.554444313049316,6.53799991607666,6.400740729437934,6.373000001907348,5.976333355903625,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.019637479862273266
2004-11-30,6.516666889190674,6.523333549499512,6.340000152587891,6.37666654586792,5.866275310516357,14413500.0,6.37666654586792,6.433333158493042,6.495555400848389,6.5133332252502445,6.431111070844862,6.398333311080933,6.048833346366882,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-0.01746274718754237
2004-12-01,6.433333396911621,6.5366668701171875,6.386666774749756,6.5366668701171875,6.013469696044922,12864300.0,6.5366668701171875,6.456666707992554,6.467777729034424,6.515333271026611,6.467777782016331,6.4416666507720945,6.125833368301391,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.02509153067647052
2004-12-02,6.473333358764648,6.673333168029785,6.423333168029785,6.62333345413208,6.093198299407959,18966300.0,6.62333345413208,6.580000162124634,6.5122222900390625,6.529333305358887,6.505185180240208,6.483333349227905,6.204833364486694,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.013258528503432565
2004-12-03,6.7833333015441895,7.0,6.760000228881836,6.909999847412109,6.3569207191467285,33682800.0,6.909999847412109,6.766666650772095,6.690000057220459,6.587333297729492,6.570740699768066,6.545666646957398,6.293500018119812,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.043281286570463706
2004-12-06,6.943333148956299,7.296666622161865,6.820000171661377,7.239999771118164,6.6605072021484375,24262500.0,7.239999771118164,7.074999809265137,6.924444357554118,6.737333297729492,6.652962896558973,6.6376666069030765,6.361500000953674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0477568641089976
2004-12-07,7.663333415985107,8.319999694824219,7.513333320617676,7.603333473205566,6.994759559631348,73176300.0,7.603333473205566,7.421666622161865,7.251111030578613,6.982666683197022,6.772592544555664,6.747999954223633,6.4445000171661375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.050184214581996844
2004-12-08,7.710000038146973,7.833333492279053,7.633333206176758,7.693333148956299,7.077554702758789,21818100.0,7.693333148956299,7.648333311080933,7.512222131093343,7.213999938964844,6.899259196387397,6.864666604995728,6.533833336830139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01183687077094464
2004-12-09,7.556666851043701,7.703333377838135,7.409999847412109,7.62333345413208,7.013158321380615,21749100.0,7.62333345413208,7.6583333015441895,7.640000025431315,7.413999938964844,7.0107407040066185,6.971666622161865,6.619666671752929,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.009098747378919247
2004-12-10,7.800000190734863,7.853333473205566,7.723333358764648,7.769999980926514,7.148085594177246,16321200.0,7.769999980926514,7.696666717529297,7.695555528004964,7.585999965667725,7.15296294954088,7.086666631698608,6.706999993324279,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.019239159309623943
2004-12-13,7.6533331871032715,7.753333568572998,7.519999980926514,7.556666851043701,6.9518280029296875,18450600.0,7.556666851043701,7.663333415985107,7.650000095367432,7.649333381652832,7.284074094560411,7.193333339691162,6.783166670799256,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.027456001339317138
2004-12-14,7.563333511352539,7.7166666984558105,7.550000190734863,7.710000038146973,7.092887878417969,12824700.0,7.710000038146973,7.633333444595337,7.6788889567057295,7.670666694641113,7.414444446563721,7.326666688919067,6.8625,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02029111381059412
2004-12-15,7.7866668701171875,7.803333282470703,7.666666507720947,7.78000020980835,7.157284736633301,10819200.0,7.78000020980835,7.745000123977661,7.682222366333008,7.688000106811524,7.542962974972195,7.451000022888183,6.946333336830139,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.009079140248383188
2004-12-16,8.006667137145996,8.286666870117188,7.869999885559082,7.883333206176758,7.252346515655518,38100900.0,7.883333206176758,7.831666707992554,7.79111115137736,7.740000057220459,7.651111125946045,7.576999998092651,7.030166673660278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.013281875781717245
2004-12-17,8.029999732971191,8.063333511352539,7.5966668128967285,7.686666488647461,7.071422576904297,30356100.0,7.686666488647461,7.784999847412109,7.7833333015441895,7.723333358764648,7.7007407612270775,7.6546666622161865,7.100166654586792,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.024947152731690236
2004-12-20,7.776666641235352,7.896666526794434,7.563333511352539,7.603333473205566,6.994759559631348,22468200.0,7.603333473205566,7.644999980926514,7.724444389343262,7.732666683197022,7.7007407612270775,7.691000032424927,7.164333319664001,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,-0.010841242502841797
2004-12-21,7.603333473205566,7.7133331298828125,7.416666507720947,7.659999847412109,7.046890735626221,22485000.0,7.659999847412109,7.631666660308838,7.649999936421712,7.722666645050049,7.697037061055501,7.696666669845581,7.222333312034607,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.007452832945738619
2004-12-22,7.813333511352539,7.849999904632568,7.6533331871032715,7.670000076293945,7.056088924407959,10545600.0,7.670000076293945,7.664999961853027,7.644444465637207,7.700666618347168,7.702222241295709,7.6943333625793455,7.279499983787536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0013055129348618078
2004-12-23,7.62666654586792,7.776666641235352,7.590000152587891,7.690000057220459,7.074487686157227,9174300.0,7.690000057220459,7.680000066757202,7.673333326975505,7.661999988555908,7.6933333608839245,7.701000022888183,7.336333322525024,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0026075594168935012
2004-12-27,7.796666622161865,7.829999923706055,7.583333492279053,7.62333345413208,7.013158321380615,7705200.0,7.62333345413208,7.6566667556762695,7.661111195882161,7.649333381652832,7.7007407612270775,7.68633337020874,7.386500000953674,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-0.008669259114736039
2004-12-28,7.639999866485596,7.699999809265137,7.553333282470703,7.583333492279053,6.976358890533447,7290300.0,7.583333492279053,7.603333473205566,7.632222334543864,7.645333385467529,7.686666700575087,7.689000034332276,7.441166687011719,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,-0.005247043448079247
2004-12-29,7.559999942779541,7.743333339691162,7.539999961853027,7.650000095367432,7.03769063949585,7368300.0,7.650000095367432,7.616666793823242,7.6188890139261884,7.643333435058594,7.672222243414985,7.6830000400543215,7.504833364486695,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008791200222996398
2004-12-30,7.6533331871032715,7.7166666984558105,7.586666584014893,7.619999885559082,7.0100908279418945,6495300.0,7.619999885559082,7.634999990463257,7.6177778244018555,7.633333396911621,7.642962985568577,7.667000007629395,7.559000015258789,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.003921596004491157
2004-12-31,7.730000019073486,7.893333435058594,7.699999809265137,7.853333473205566,7.2247490882873535,14399100.0,7.853333473205566,7.736666679382324,7.707777818044026,7.666000080108643,7.661481539408366,7.664000034332275,7.620500016212463,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0.030621206187769534
2005-01-03,8.126667022705078,8.239999771118164,7.826666831970215,7.860000133514404,7.230882167816162,26667900.0,7.860000133514404,7.856666803359985,7.7777778307596845,7.713333415985107,7.690000057220459,7.681333398818969,7.668000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0008488956099450551
2005-01-04,7.916666507720947,7.929999828338623,7.369999885559082,7.489999771118164,6.890498161315918,19755600.0,7.489999771118164,7.674999952316284,7.734444459279378,7.6946666717529295,7.6711111598544655,7.67000002861023,7.680500030517578,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,-0.04707383665536957
2005-01-05,7.409999847412109,7.650000095367432,7.369999885559082,7.559999942779541,6.954894542694092,18120300.0,7.559999942779541,7.5249998569488525,7.636666615804036,7.676666641235352,7.658888922797309,7.660000038146973,7.678333353996277,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0.009345817596857708
2005-01-06,7.693333148956299,7.7833333015441895,7.433333396911621,7.486666679382324,6.887429714202881,14089200.0,7.486666679382324,7.523333311080933,7.512222131093343,7.65,7.636296325259739,7.64166669845581,7.668000030517578,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.00970016718945299
2005-01-07,7.503333568572998,7.559999942779541,7.233333110809326,7.3433332443237305,6.755570411682129,19077300.0,7.3433332443237305,7.414999961853027,7.463333288828532,7.5479999542236325,7.605185190836589,7.607000017166138,7.65400002002716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-0.01914516048287851
2005-01-10,7.366666793823242,7.433333396911621,7.316666603088379,7.360000133514404,6.77090311050415,14488800.0,7.360000133514404,7.351666688919067,7.396666685740153,7.447999954223633,7.580370373196072,7.5806666851043705,7.633500027656555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0022696626499358885
2005-01-11,7.289999961853027,7.329999923706055,7.023333549499512,7.133333206176758,6.562377452850342,27334500.0,7.133333206176758,7.246666669845581,7.278888861338298,7.376666641235351,7.522962941063775,7.535666656494141,7.612333345413208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.03079713630785119
2005-01-12,7.196666717529297,7.223333358764648,6.900000095367432,7.073333263397217,6.507181167602539,26445000.0,7.073333263397217,7.103333234786987,7.188888867696126,7.279333305358887,7.462222205268012,7.477999973297119,7.58050000667572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.008411207081646888
2005-01-13,7.090000152587891,7.333333492279053,6.933333396911621,7.146666526794434,6.574644565582275,22469100.0,7.146666526794434,7.109999895095825,7.117777665456136,7.211333274841309,7.383703655666775,7.4306666374206545,7.548833322525025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010367567972047631
2005-01-14,7.28000020980835,7.296666622161865,7.099999904632568,7.170000076293945,6.5961103439331055,14347800.0,7.170000076293945,7.1583333015441895,7.129999955495198,7.176666641235352,7.30703698264228,7.362333297729492,7.513166666030884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0032649556841681804
2005-01-18,7.090000152587891,7.300000190734863,7.073333263397217,7.2833333015441895,6.700371265411377,11613900.0,7.2833333015441895,7.226666688919067,7.199999968210856,7.161333274841309,7.284074041578505,7.30466661453247,7.49300000667572,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.015806586338116713
2005-01-19,7.316666603088379,7.333333492279053,7.086666584014893,7.116666793823242,6.547046661376953,8412300.0,7.116666793823242,7.200000047683716,7.190000057220459,7.1579999923706055,7.234814802805583,7.267333316802978,7.468666672706604,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.02288327347117436
2005-01-20,6.973333358764648,7.306666851043701,6.973333358764648,7.133333206176758,6.562377452850342,16002000.0,7.133333206176758,7.125,7.1777777671813965,7.169999980926514,7.195555528004964,7.2246666431427,7.442333340644836,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002341884597994781
2005-01-21,7.143333435058594,7.2866668701171875,7.119999885559082,7.146666526794434,6.574644565582275,14908800.0,7.146666526794434,7.139999866485596,7.1322221755981445,7.169999980926514,7.173703670501709,7.190666627883911,7.416166663169861,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0018691571292548392
2005-01-24,7.106666564941406,7.210000038146973,6.820000171661377,6.860000133514404,6.310922145843506,11592600.0,6.860000133514404,7.003333330154419,7.046666622161865,7.107999992370606,7.118148114946154,7.142333316802978,7.374666666984558,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.04011190282983734
2005-01-25,6.889999866485596,7.076666831970215,6.849999904632568,6.980000019073486,6.4213175773620605,10992600.0,6.980000019073486,6.920000076293945,6.995555559794108,7.0473333358764645,7.101111094156901,7.104333305358887,7.342499995231629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01749269434745715
2005-01-26,7.003333568572998,7.166666507720947,6.886666774749756,7.070000171661377,6.504114151000977,10728000.0,7.070000171661377,7.025000095367432,6.970000108083089,7.038000011444092,7.100740750630696,7.098000001907349,7.316833329200745,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.012894004633518197
2005-01-27,7.083333492279053,7.670000076293945,7.039999961853027,7.636666774749756,7.025424957275391,25072800.0,7.636666774749756,7.353333473205566,7.228888988494873,7.138666725158691,7.155185222625732,7.1543333530426025,7.316166663169861,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.08015086129131133
2005-01-28,7.666666507720947,7.696666717529297,7.460000038146973,7.62666654586792,7.016224384307861,16776300.0,7.62666654586792,7.631666660308838,7.444444497426351,7.234666728973389,7.205925941467285,7.2023333549499515,7.316499996185303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,-0.0013095017992537095
2005-01-31,7.690000057220459,7.7833333015441895,7.5333333015441895,7.639999866485596,7.028489589691162,14074200.0,7.639999866485596,7.633333206176758,7.634444395701091,7.390666675567627,7.245555559794108,7.249333333969116,7.305833315849304,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0017482501086794056
2005-02-01,7.633333206176758,7.816666603088379,7.586666584014893,7.7833333015441895,7.160351276397705,12679500.0,7.7833333015441895,7.711666584014893,7.683333237965901,7.551333332061768,7.319629616207546,7.299333333969116,7.301999974250793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.018760921147048082
2005-02-02,8.09000015258789,8.279999732971191,7.860000133514404,8.216666221618652,7.559000492095947,50885100.0,8.216666221618652,7.999999761581421,7.8799997965494795,7.780666542053223,7.439999951256646,7.409333276748657,7.338333296775818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05567446533331566
2005-02-03,8.130000114440918,8.186666488647461,8.016666412353516,8.130000114440918,7.479272365570068,17253000.0,8.130000114440918,8.173333168029785,8.043333212534586,7.879333209991455,7.5492592387729225,7.508999967575074,7.366833305358886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.010547599822140707
2005-02-04,8.133333206176758,8.619999885559082,8.130000114440918,8.59666633605957,7.9085845947265625,20161200.0,8.59666633605957,8.363333225250244,8.314444224039713,8.073333168029786,7.742222150166829,7.653999948501587,7.422333288192749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05740051845629579
2005-02-07,8.606666564941406,8.766666412353516,8.416666984558105,8.493332862854004,7.813521385192871,13040700.0,8.493332862854004,8.544999599456787,8.40666643778483,8.243999767303468,7.91037024392022,7.817333221435547,7.479833269119263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.012020179586606061
2005-02-08,8.4399995803833,8.713333129882812,8.41333293914795,8.576666831970215,7.890186786651611,11394300.0,8.576666831970215,8.53499984741211,8.55555534362793,8.402666473388672,8.077777650621202,7.97699990272522,7.540666604042054,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00981169235467938
2005-02-09,8.600000381469727,8.626667022705078,8.233333587646484,8.276666641235352,7.614198207855225,19593900.0,8.276666641235352,8.426666736602783,8.448888778686523,8.414666557312012,8.148888746897379,8.097666549682618,7.597833275794983,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.03497864573876053
2005-02-10,8.319999694824219,8.513333320617676,8.289999961853027,8.470000267028809,7.79205846786499,15059400.0,8.470000267028809,8.37333345413208,8.441111246744791,8.48266658782959,8.242592493693033,8.180999898910523,7.667666625976563,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.02335887552003668
2005-02-11,8.416666984558105,8.779999732971191,8.386666297912598,8.716666221618652,8.01898193359375,13912800.0,8.716666221618652,8.59333324432373,8.487777709960938,8.506666564941407,8.362222088707817,8.289999866485596,7.746166610717774,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.029122307770170996
2005-02-14,8.713333129882812,8.74666690826416,8.5,8.533333778381348,7.8503193855285645,10822500.0,8.533333778381348,8.625,8.573333422342936,8.514666748046874,8.445555475023058,8.379333257675171,7.814333295822143,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-0.021032403739701833
2005-02-15,8.59000015258789,8.883333206176758,8.576666831970215,8.609999656677246,7.920852184295654,18712500.0,8.609999656677246,8.571666717529297,8.619999885559082,8.521333312988281,8.489259190029568,8.461999893188477,7.880666613578796,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008984282144233857
2005-02-16,8.583333015441895,8.706666946411133,8.426666259765625,8.579999923706055,7.893252372741699,11661600.0,8.579999923706055,8.59499979019165,8.574444452921549,8.581999969482421,8.539259168836805,8.498333263397218,7.953833270072937,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-0.003484289682628039
2005-02-17,8.696666717529297,8.699999809265137,8.436666488647461,8.50333309173584,7.822721481323242,25435200.0,8.50333309173584,8.541666507720947,8.564444224039713,8.588666534423828,8.528888808356392,8.535666561126709,8.022333264350891,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-0.008935528281112104
2005-02-18,9.15666675567627,9.433333396911621,8.90333366394043,9.423333168029785,8.669088363647461,78303000.0,9.423333168029785,8.963333129882812,8.83555539449056,8.729999923706055,8.632222175598145,8.61833324432373,8.136166596412659,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.10819287758915008
2005-02-22,9.359999656677246,9.763333320617676,9.276666641235352,9.543333053588867,8.779481887817383,35520000.0,9.543333053588867,9.483333110809326,9.15666643778483,8.931999778747558,8.739629533555773,8.723333263397217,8.270333242416381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012734335443662426
2005-02-23,9.390000343322754,9.506667137145996,9.079999923706055,9.233333587646484,8.494292259216309,27696000.0,9.233333587646484,9.388333320617676,9.399999936421713,9.056666564941406,8.845925860934788,8.788999938964844,8.382999920845032,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.032483354002384335
2005-02-24,9.106666564941406,9.489999771118164,9.106666564941406,9.476666450500488,8.718151092529297,17387400.0,9.476666450500488,9.355000019073486,9.41777769724528,9.235999870300294,8.957777659098307,8.908999919891357,8.503333234786988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02635373893341897
2005-02-25,9.489999771118164,9.66333293914795,9.386666297912598,9.613333702087402,8.843881607055664,13128300.0,9.613333702087402,9.545000076293945,9.441111246744791,9.457999992370606,9.05740737915039,9.023333263397216,8.60216658115387,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.014421447911115992
2005-02-28,9.566666603088379,9.666666984558105,9.483333587646484,9.66333293914795,8.889874458312988,18951600.0,9.66333293914795,9.638333320617676,9.584444363911947,9.505999946594239,9.18296284145779,9.117999935150147,8.703999900817871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0052010300079035066
2005-03-01,9.706666946411133,9.866666793823242,9.543333053588867,9.640000343322754,8.868407249450684,18428700.0,9.640000343322754,9.651666641235352,9.638888994852701,9.525333404541016,9.29740736219618,9.228666591644288,8.80399992465973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.0024145495112427584
2005-03-02,9.533333778381348,9.58666706085205,9.300000190734863,9.356666564941406,8.60775375366211,23686500.0,9.356666564941406,9.49833345413208,9.553333282470703,9.55,9.383703655666775,9.303333282470703,8.88266658782959,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.029391469739687537
2005-03-03,9.333333015441895,9.393333435058594,9.09333324432373,9.229999542236328,8.491230010986328,19032300.0,9.229999542236328,9.293333053588867,9.408888816833496,9.500666618347168,9.464444372389051,9.36833324432373,8.933333253860473,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-1,-0.013537622808927341
2005-03-04,9.256667137145996,9.33666706085205,9.113333702087402,9.1899995803833,8.454425811767578,14828100.0,9.1899995803833,9.209999561309814,9.258888562520346,9.415999794006348,9.438518418206108,9.436999893188476,8.986333227157592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-1,-0.004333690556536651
2005-03-07,9.229999542236328,9.476666450500488,9.166666984558105,9.283333778381348,8.540289878845215,12779400.0,9.283333778381348,9.236666679382324,9.234444300333658,9.339999961853028,9.409629609849718,9.422999954223632,9.020666599273682,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.01015606118168666
2005-03-08,9.260000228881836,9.279999732971191,8.75333309173584,8.813333511352539,8.10791015625,33309600.0,8.813333511352539,9.048333644866943,9.095555623372396,9.174666595458984,9.362962934705946,9.35,9.036666631698608,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-0.05062839258492746
2005-03-09,8.756667137145996,8.920000076293945,8.556666374206543,8.583333015441895,7.896317481994629,22753500.0,8.583333015441895,8.698333263397217,8.893333435058594,9.019999885559082,9.26370366414388,9.28499994277954,9.036999940872192,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,-1,-0.026096878736561857
2005-03-10,8.609999656677246,8.686666488647461,8.443333625793457,8.579999923706055,7.893252372741699,17232000.0,8.579999923706055,8.581666469573975,8.658888816833496,8.889999961853027,9.148888799879286,9.195333290100098,9.052166604995728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.000388321381664114
2005-03-11,8.65666675567627,8.670000076293945,8.3100004196167,8.386666297912598,7.715392589569092,18304500.0,8.386666297912598,8.483333110809326,8.516666412353516,8.729333305358887,9.007036950853136,9.072666549682618,9.047999906539918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-0.022533056819649566
2005-03-14,8.5600004196167,8.65999984741211,8.5,8.623332977294922,7.93311882019043,14303700.0,8.623332977294922,8.50499963760376,8.529999732971191,8.5973331451416,8.894073910183376,8.968666553497314,9.04333324432373,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.028219398623411163
2005-03-15,8.666666984558105,8.75,8.443333625793457,8.449999809265137,7.773658752441406,9452700.0,8.449999809265137,8.53666639328003,8.486666361490885,8.52466640472412,8.793333159552681,8.849666500091553,9.03916654586792,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.02010048417313448
2005-03-16,8.416666984558105,8.550000190734863,8.303333282470703,8.306666374206543,7.6417975425720215,13383900.0,8.306666374206543,8.37833309173584,8.459999720255533,8.469333076477051,8.690740585327148,8.744666481018067,9.023999881744384,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.016962537076205986
2005-03-17,8.333333015441895,8.363333702087402,8.203332901000977,8.223333358764648,7.5651326179504395,11064600.0,8.223333358764648,8.264999866485596,8.326666514078775,8.39799976348877,8.58333322736952,8.6439998626709,9.006166553497314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.010032064812504848
2005-03-18,8.229999542236328,8.256667137145996,7.9066667556762695,8.056666374206543,7.411807537078857,15975300.0,8.056666374206543,8.139999866485596,8.195555369059244,8.331999778747559,8.447036849127876,8.530666542053222,8.98383321762085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.020267570009242952
2005-03-21,8.053333282470703,8.353333473205566,8.00333309173584,8.333333015441895,7.666329383850098,16361400.0,8.333333015441895,8.194999694824219,8.20444424947103,8.273999786376953,8.39370346069336,8.435666465759278,8.929333209991455,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034340089111931205
2005-03-22,8.34000015258789,8.416666984558105,8.15333366394043,8.183333396911621,7.528334617614746,15574800.0,8.183333396911621,8.258333206176758,8.191110928853353,8.22066650390625,8.34925905863444,8.372666454315185,8.861333227157592,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.017999954910276617
2005-03-23,8.173333168029785,8.416666984558105,8.15666675567627,8.359999656677246,7.690860748291016,18219600.0,8.359999656677246,8.271666526794434,8.292222023010254,8.231333160400391,8.324814584520128,8.350333118438721,8.81766653060913,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.021588544813816224
2005-03-24,8.383333206176758,8.609999656677246,8.369999885559082,8.376667022705078,7.7061967849731445,21633900.0,8.376667022705078,8.368333339691162,8.306666692097982,8.261999893188477,8.323703553941515,8.329999828338623,8.76266655921936,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0019937041521909116
2005-03-28,8.380000114440918,8.5,8.203332901000977,8.283333778381348,7.620330810546875,12779700.0,8.283333778381348,8.330000400543213,8.34000015258789,8.307333374023438,8.28592586517334,8.319666576385497,8.696166563034058,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-1,-0.011142050181862206
